codec,generator,label,language,license,path,source_id,speaker_id,split,condition,condition_detail
opus_32k,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_6844992.wav,LA_E_6844992,LA_0019,test,opus_32k,opus@32k
g711_ulaw,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_6844992.wav,LA_E_6844992,LA_0019,test,g711_ulaw,g711_ulaw
narrowband_8k,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_6844992.wav,LA_E_6844992,LA_0019,test,narrowband_8k,narrowband
noise_10db,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_6844992.wav,LA_E_6844992,LA_0019,test,noise_10db,noise 10 dB SNR
clean,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_7902845.wav,LA_E_7902845,LA_0009,test,clean,unmodified
opus_16k,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_7902845.wav,LA_E_7902845,LA_0009,test,opus_16k,opus@16k
opus_32k,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_7902845.wav,LA_E_7902845,LA_0009,test,opus_32k,opus@32k
g711_ulaw,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_7902845.wav,LA_E_7902845,LA_0009,test,g711_ulaw,g711_ulaw
narrowband_8k,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_7902845.wav,LA_E_7902845,LA_0009,test,narrowband_8k,narrowband
noise_10db,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_7902845.wav,LA_E_7902845,LA_0009,test,noise_10db,noise 10 dB SNR
clean,A18,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_1880298.wav,LA_E_1880298,LA_0022,test,clean,unmodified
opus_16k,A18,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_1880298.wav,LA_E_1880298,LA_0022,test,opus_16k,opus@16k
opus_32k,A18,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_1880298.wav,LA_E_1880298,LA_0022,test,opus_32k,opus@32k
g711_ulaw,A18,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_1880298.wav,LA_E_1880298,LA_0022,test,g711_ulaw,g711_ulaw
narrowband_8k,A18,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_1880298.wav,LA_E_1880298,LA_0022,test,narrowband_8k,narrowband
noise_10db,A18,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_1880298.wav,LA_E_1880298,LA_0022,test,noise_10db,noise 10 dB SNR
clean,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_2306645.wav,LA_E_2306645,LA_0034,test,clean,unmodified
opus_16k,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_2306645.wav,LA_E_2306645,LA_0034,test,opus_16k,opus@16k
opus_32k,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_2306645.wav,LA_E_2306645,LA_0034,test,opus_32k,opus@32k
g711_ulaw,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_2306645.wav,LA_E_2306645,LA_0034,test,g711_ulaw,g711_ulaw
narrowband_8k,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_2306645.wav,LA_E_2306645,LA_0034,test,narrowband_8k,narrowband
noise_10db,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_2306645.wav,LA_E_2306645,LA_0034,test,noise_10db,noise 10 dB SNR
clean,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_8987463.wav,LA_E_8987463,LA_0027,test,clean,unmodified
opus_16k,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_8987463.wav,LA_E_8987463,LA_0027,test,opus_16k,opus@16k
opus_32k,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_8987463.wav,LA_E_8987463,LA_0027,test,opus_32k,opus@32k
g711_ulaw,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_8987463.wav,LA_E_8987463,LA_0027,test,g711_ulaw,g711_ulaw
narrowband_8k,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_8987463.wav,LA_E_8987463,LA_0027,test,narrowband_8k,narrowband
noise_10db,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_8987463.wav,LA_E_8987463,LA_0027,test,noise_10db,noise 10 dB SNR
clean,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_4876679.wav,LA_E_4876679,LA_0027,test,clean,unmodified
opus_16k,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_4876679.wav,LA_E_4876679,LA_0027,test,opus_16k,opus@16k
opus_32k,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_4876679.wav,LA_E_4876679,LA_0027,test,opus_32k,opus@32k
g711_ulaw,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_4876679.wav,LA_E_4876679,LA_0027,test,g711_ulaw,g711_ulaw
narrowband_8k,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_4876679.wav,LA_E_4876679,LA_0027,test,narrowband_8k,narrowband
noise_10db,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_4876679.wav,LA_E_4876679,LA_0027,test,noise_10db,noise 10 dB SNR
clean,A15,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_7304573.wav,LA_E_7304573,LA_0006,test,clean,unmodified
opus_16k,A15,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_7304573.wav,LA_E_7304573,LA_0006,test,opus_16k,opus@16k
opus_32k,A15,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_7304573.wav,LA_E_7304573,LA_0006,test,opus_32k,opus@32k
g711_ulaw,A15,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_7304573.wav,LA_E_7304573,LA_0006,test,g711_ulaw,g711_ulaw
narrowband_8k,A15,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_7304573.wav,LA_E_7304573,LA_0006,test,narrowband_8k,narrowband
noise_10db,A15,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_7304573.wav,LA_E_7304573,LA_0006,test,noise_10db,noise 10 dB SNR
clean,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_6784178.wav,LA_E_6784178,LA_0005,test,clean,unmodified
opus_16k,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_6784178.wav,LA_E_6784178,LA_0005,test,opus_16k,opus@16k
opus_32k,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_6784178.wav,LA_E_6784178,LA_0005,test,opus_32k,opus@32k
g711_ulaw,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_6784178.wav,LA_E_6784178,LA_0005,test,g711_ulaw,g711_ulaw
narrowband_8k,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_6784178.wav,LA_E_6784178,LA_0005,test,narrowband_8k,narrowband
noise_10db,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_6784178.wav,LA_E_6784178,LA_0005,test,noise_10db,noise 10 dB SNR
clean,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_3965596.wav,LA_E_3965596,LA_0009,test,clean,unmodified
opus_16k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_3965596.wav,LA_E_3965596,LA_0009,test,opus_16k,opus@16k
opus_32k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_3965596.wav,LA_E_3965596,LA_0009,test,opus_32k,opus@32k
g711_ulaw,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_3965596.wav,LA_E_3965596,LA_0009,test,g711_ulaw,g711_ulaw
narrowband_8k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_3965596.wav,LA_E_3965596,LA_0009,test,narrowband_8k,narrowband
noise_10db,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_3965596.wav,LA_E_3965596,LA_0009,test,noise_10db,noise 10 dB SNR
clean,A14,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_6077380.wav,LA_E_6077380,LA_0010,test,clean,unmodified
opus_16k,A14,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_6077380.wav,LA_E_6077380,LA_0010,test,opus_16k,opus@16k
opus_32k,A14,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_6077380.wav,LA_E_6077380,LA_0010,test,opus_32k,opus@32k
g711_ulaw,A14,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_6077380.wav,LA_E_6077380,LA_0010,test,g711_ulaw,g711_ulaw
narrowband_8k,A14,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_6077380.wav,LA_E_6077380,LA_0010,test,narrowband_8k,narrowband
noise_10db,A14,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_6077380.wav,LA_E_6077380,LA_0010,test,noise_10db,noise 10 dB SNR
clean,A08,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_4913793.wav,LA_E_4913793,LA_0026,test,clean,unmodified
opus_16k,A08,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_4913793.wav,LA_E_4913793,LA_0026,test,opus_16k,opus@16k
opus_32k,A08,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_4913793.wav,LA_E_4913793,LA_0026,test,opus_32k,opus@32k
g711_ulaw,A08,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_4913793.wav,LA_E_4913793,LA_0026,test,g711_ulaw,g711_ulaw
narrowband_8k,A08,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_4913793.wav,LA_E_4913793,LA_0026,test,narrowband_8k,narrowband
noise_10db,A08,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_4913793.wav,LA_E_4913793,LA_0026,test,noise_10db,noise 10 dB SNR
clean,A18,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_3185939.wav,LA_E_3185939,LA_0019,test,clean,unmodified
opus_16k,A18,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_3185939.wav,LA_E_3185939,LA_0019,test,opus_16k,opus@16k
opus_32k,A18,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_3185939.wav,LA_E_3185939,LA_0019,test,opus_32k,opus@32k
g711_ulaw,A18,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_3185939.wav,LA_E_3185939,LA_0019,test,g711_ulaw,g711_ulaw
narrowband_8k,A18,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_3185939.wav,LA_E_3185939,LA_0019,test,narrowband_8k,narrowband
noise_10db,A18,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_3185939.wav,LA_E_3185939,LA_0019,test,noise_10db,noise 10 dB SNR
clean,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_1871650.wav,LA_E_1871650,LA_0045,test,clean,unmodified
opus_16k,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_1871650.wav,LA_E_1871650,LA_0045,test,opus_16k,opus@16k
opus_32k,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_1871650.wav,LA_E_1871650,LA_0045,test,opus_32k,opus@32k
g711_ulaw,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_1871650.wav,LA_E_1871650,LA_0045,test,g711_ulaw,g711_ulaw
narrowband_8k,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_1871650.wav,LA_E_1871650,LA_0045,test,narrowband_8k,narrowband
noise_10db,A17,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_1871650.wav,LA_E_1871650,LA_0045,test,noise_10db,noise 10 dB SNR
clean,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_8359601.wav,LA_E_8359601,LA_0011,test,clean,unmodified
opus_16k,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_8359601.wav,LA_E_8359601,LA_0011,test,opus_16k,opus@16k
opus_32k,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_8359601.wav,LA_E_8359601,LA_0011,test,opus_32k,opus@32k
g711_ulaw,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_8359601.wav,LA_E_8359601,LA_0011,test,g711_ulaw,g711_ulaw
narrowband_8k,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_8359601.wav,LA_E_8359601,LA_0011,test,narrowband_8k,narrowband
noise_10db,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_8359601.wav,LA_E_8359601,LA_0011,test,noise_10db,noise 10 dB SNR
clean,A10,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_6954240.wav,LA_E_6954240,LA_0012,test,clean,unmodified
opus_16k,A10,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_6954240.wav,LA_E_6954240,LA_0012,test,opus_16k,opus@16k
opus_32k,A10,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_6954240.wav,LA_E_6954240,LA_0012,test,opus_32k,opus@32k
g711_ulaw,A10,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_6954240.wav,LA_E_6954240,LA_0012,test,g711_ulaw,g711_ulaw
narrowband_8k,A10,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_6954240.wav,LA_E_6954240,LA_0012,test,narrowband_8k,narrowband
noise_10db,A10,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_6954240.wav,LA_E_6954240,LA_0012,test,noise_10db,noise 10 dB SNR
clean,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_9328956.wav,LA_E_9328956,LA_0040,test,clean,unmodified
opus_16k,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_9328956.wav,LA_E_9328956,LA_0040,test,opus_16k,opus@16k
opus_32k,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_9328956.wav,LA_E_9328956,LA_0040,test,opus_32k,opus@32k
g711_ulaw,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_9328956.wav,LA_E_9328956,LA_0040,test,g711_ulaw,g711_ulaw
narrowband_8k,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_9328956.wav,LA_E_9328956,LA_0040,test,narrowband_8k,narrowband
noise_10db,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_9328956.wav,LA_E_9328956,LA_0040,test,noise_10db,noise 10 dB SNR
clean,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_5507522.wav,LA_E_5507522,LA_0017,test,clean,unmodified
opus_16k,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_5507522.wav,LA_E_5507522,LA_0017,test,opus_16k,opus@16k
opus_32k,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_5507522.wav,LA_E_5507522,LA_0017,test,opus_32k,opus@32k
g711_ulaw,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_5507522.wav,LA_E_5507522,LA_0017,test,g711_ulaw,g711_ulaw
narrowband_8k,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_5507522.wav,LA_E_5507522,LA_0017,test,narrowband_8k,narrowband
noise_10db,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_5507522.wav,LA_E_5507522,LA_0017,test,noise_10db,noise 10 dB SNR
clean,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_8866717.wav,LA_E_8866717,LA_0006,test,clean,unmodified
opus_16k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_8866717.wav,LA_E_8866717,LA_0006,test,opus_16k,opus@16k
opus_32k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_8866717.wav,LA_E_8866717,LA_0006,test,opus_32k,opus@32k
g711_ulaw,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_8866717.wav,LA_E_8866717,LA_0006,test,g711_ulaw,g711_ulaw
narrowband_8k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_8866717.wav,LA_E_8866717,LA_0006,test,narrowband_8k,narrowband
noise_10db,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_8866717.wav,LA_E_8866717,LA_0006,test,noise_10db,noise 10 dB SNR
clean,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_5007983.wav,LA_E_5007983,LA_0045,test,clean,unmodified
opus_16k,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_5007983.wav,LA_E_5007983,LA_0045,test,opus_16k,opus@16k
opus_32k,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_5007983.wav,LA_E_5007983,LA_0045,test,opus_32k,opus@32k
g711_ulaw,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_5007983.wav,LA_E_5007983,LA_0045,test,g711_ulaw,g711_ulaw
narrowband_8k,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_5007983.wav,LA_E_5007983,LA_0045,test,narrowband_8k,narrowband
noise_10db,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_5007983.wav,LA_E_5007983,LA_0045,test,noise_10db,noise 10 dB SNR
clean,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_2238222.wav,LA_E_2238222,LA_0044,test,clean,unmodified
opus_16k,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_2238222.wav,LA_E_2238222,LA_0044,test,opus_16k,opus@16k
opus_32k,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_2238222.wav,LA_E_2238222,LA_0044,test,opus_32k,opus@32k
g711_ulaw,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_2238222.wav,LA_E_2238222,LA_0044,test,g711_ulaw,g711_ulaw
narrowband_8k,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_2238222.wav,LA_E_2238222,LA_0044,test,narrowband_8k,narrowband
noise_10db,A13,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_2238222.wav,LA_E_2238222,LA_0044,test,noise_10db,noise 10 dB SNR
clean,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_9587883.wav,LA_E_9587883,LA_0043,test,clean,unmodified
opus_16k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_9587883.wav,LA_E_9587883,LA_0043,test,opus_16k,opus@16k
opus_32k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_9587883.wav,LA_E_9587883,LA_0043,test,opus_32k,opus@32k
g711_ulaw,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_9587883.wav,LA_E_9587883,LA_0043,test,g711_ulaw,g711_ulaw
narrowband_8k,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_9587883.wav,LA_E_9587883,LA_0043,test,narrowband_8k,narrowband
noise_10db,A11,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_9587883.wav,LA_E_9587883,LA_0043,test,noise_10db,noise 10 dB SNR
clean,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_8716923.wav,LA_E_8716923,LA_0033,test,clean,unmodified
opus_16k,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_8716923.wav,LA_E_8716923,LA_0033,test,opus_16k,opus@16k
opus_32k,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_8716923.wav,LA_E_8716923,LA_0033,test,opus_32k,opus@32k
g711_ulaw,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_8716923.wav,LA_E_8716923,LA_0033,test,g711_ulaw,g711_ulaw
narrowband_8k,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_8716923.wav,LA_E_8716923,LA_0033,test,narrowband_8k,narrowband
noise_10db,A09,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_8716923.wav,LA_E_8716923,LA_0033,test,noise_10db,noise 10 dB SNR
clean,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_8123385.wav,LA_E_8123385,LA_0020,test,clean,unmodified
opus_16k,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_8123385.wav,LA_E_8123385,LA_0020,test,opus_16k,opus@16k
opus_32k,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_8123385.wav,LA_E_8123385,LA_0020,test,opus_32k,opus@32k
g711_ulaw,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_8123385.wav,LA_E_8123385,LA_0020,test,g711_ulaw,g711_ulaw
narrowband_8k,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_8123385.wav,LA_E_8123385,LA_0020,test,narrowband_8k,narrowband
noise_10db,A16,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_8123385.wav,LA_E_8123385,LA_0020,test,noise_10db,noise 10 dB SNR
clean,A14,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_9999640.wav,LA_E_9999640,LA_0035,test,clean,unmodified
opus_16k,A14,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_9999640.wav,LA_E_9999640,LA_0035,test,opus_16k,opus@16k
opus_32k,A14,1,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_9999640.wav,LA_E_9999640,LA_0035,test,opus_32k,opus@32k
